url,timestamp,status,url count,title,newspaper,arquivo_url,article_text
https://www.cmjornal.pt/desporto/futebol/detalhe/anibal-pinto-responde-a-andre-ventura-nunca-extorqui-dinheiro-a-ninguem?ref=Contacte-nos_BlocoTopoPagina&act=0&est=Aberto,1970-08-22 16:26:43.042845,200,1,anibal pinto responde a andre ventura nunca extorqui dinheiro a ninguem?ref = Contacte,cmjornal.pt/,https://arquivo.pt/wayback/19700822162643/https://www.cmjornal.pt/desporto/futebol/detalhe/anibal-pinto-responde-a-andre-ventura-nunca-extorqui-dinheiro-a-ninguem?ref=Contacte-nos_BlocoTopoPagina&act=0&est=Aberto,
https://www.cmjornal.pt/desporto/futebol/detalhe/portista-anibal-pinto-paga-aposta-com-andre-ventura-e-vai-comer-melao-na-cmtv?ref=Contacte-nos_BlocoTopoPagina&act=0&est=Aberto,1970-08-22 16:25:05.053858,200,1,portista anibal pinto paga aposta com andre ventura e vai comer melao na cmtv?ref = Contacte,cmjornal.pt/,https://arquivo.pt/wayback/19700822162505/https://www.cmjornal.pt/desporto/futebol/detalhe/portista-anibal-pinto-paga-aposta-com-andre-ventura-e-vai-comer-melao-na-cmtv?ref=Contacte-nos_BlocoTopoPagina&act=0&est=Aberto,
https://www.cmjornal.pt/multimedia/videos/amp/andre-ventura-bruno-fernandes-nao-tem-o-nivel-de-estrelato-la-fora-que-tem-em-portugal,1970-08-22 16:33:29.194719,200,1,andre ventura bruno fernandes nao tem o nivel de estrelato la fora que tem em,cmjornal.pt/,https://arquivo.pt/wayback/19700822163329/https://www.cmjornal.pt/multimedia/videos/amp/andre-ventura-bruno-fernandes-nao-tem-o-nivel-de-estrelato-la-fora-que-tem-em-portugal,
https://www.cmjornal.pt/multimedia/videos/amp/andre-ventura-comenta-reacao-de-luis-filipe-vieira-na-assembleia-geral-do-benfica,1970-08-22 16:35:28.181419,200,1,andre ventura comenta reacao de luis filipe vieira na assembleia geral do,cmjornal.pt/,https://arquivo.pt/wayback/19700822163528/https://www.cmjornal.pt/multimedia/videos/amp/andre-ventura-comenta-reacao-de-luis-filipe-vieira-na-assembleia-geral-do-benfica,
https://www.cmjornal.pt/multimedia/videos/amp/andre-ventura-compara-salario-de-varandas-ao-de-bruno-de-carvalho,1970-08-22 16:35:14.195940,200,2,andre ventura compara salario de varandas ao de bruno de,cmjornal.pt/,https://arquivo.pt/wayback/19700822163514/https://www.cmjornal.pt/multimedia/videos/amp/andre-ventura-compara-salario-de-varandas-ao-de-bruno-de-carvalho,
https://www.cmjornal.pt/multimedia/videos/amp/andre-ventura-diz-que-pinto-da-costa-e-uma-especie-de-bruno-de-carvalho,1970-08-22 16:40:07.210337,200,1,andre ventura diz que pinto da costa e uma especie de bruno de,cmjornal.pt/,https://arquivo.pt/wayback/19700822164007/https://www.cmjornal.pt/multimedia/videos/amp/andre-ventura-diz-que-pinto-da-costa-e-uma-especie-de-bruno-de-carvalho,
https://www.cmjornal.pt/multimedia/videos/amp/andre-ventura-e-anibal-pinto-desentendem-se-por-causa-da-aguia-do-benfica,1970-08-22 16:22:02.184356,200,2,andre ventura e anibal pinto desentendem se por causa da aguia do,cmjornal.pt/,https://arquivo.pt/wayback/19700822162202/https://www.cmjornal.pt/multimedia/videos/amp/andre-ventura-e-anibal-pinto-desentendem-se-por-causa-da-aguia-do-benfica,
https://www.cmjornal.pt/multimedia/videos/amp/andre-ventura-joao-felix-so-vai-sair-pelo-valor-da-clausula,1970-08-22 16:30:07.135550,200,1,andre ventura joao felix so vai sair pelo valor da,cmjornal.pt/,https://arquivo.pt/wayback/19700822163007/https://www.cmjornal.pt/multimedia/videos/amp/andre-ventura-joao-felix-so-vai-sair-pelo-valor-da-clausula,
https://www.cmjornal.pt/multimedia/videos/amp/andre-ventura-lanca-desafio-no-proximo-programa-faco-a-aposta-mais-louca-que-portugal-ja-viu-alguma-vez,1970-08-22 16:33:48.194419,200,4,andre ventura lanca desafio no proximo programa faco a aposta mais louca que portugal ja viu alguma,cmjornal.pt/,https://arquivo.pt/wayback/19700822163348/https://www.cmjornal.pt/multimedia/videos/amp/andre-ventura-lanca-desafio-no-proximo-programa-faco-a-aposta-mais-louca-que-portugal-ja-viu-alguma-vez,
https://www.cmjornal.pt/multimedia/videos/amp/andre-ventura-sergio-conceicao-anda-com-um-ar-abatido-por-nao-ter-reforcos,1970-08-22 16:32:04.182048,200,1,andre ventura sergio conceicao anda com um ar abatido por nao ter,cmjornal.pt/,https://arquivo.pt/wayback/19700822163204/https://www.cmjornal.pt/multimedia/videos/amp/andre-ventura-sergio-conceicao-anda-com-um-ar-abatido-por-nao-ter-reforcos,
https://www.cmjornal.pt/multimedia/videos/amp/andre-ventura-votem-independentemente-do-que-estejam-a-fazer,1970-08-22 16:28:46.171306,200,1,andre ventura votem independentemente do que estejam a,cmjornal.pt/,https://arquivo.pt/wayback/19700822162846/https://www.cmjornal.pt/multimedia/videos/amp/andre-ventura-votem-independentemente-do-que-estejam-a-fazer,
https://www.cmjornal.pt/multimedia/videos/detalhe/andre-ventura-benfica-vai-aumentar-clausula-de-joao-felix-para-150-milhoes,1970-08-22 16:30:06.042253,200,1,andre ventura benfica vai aumentar clausula de joao felix para 150,cmjornal.pt/,https://arquivo.pt/wayback/19700822163006/https://www.cmjornal.pt/multimedia/videos/detalhe/andre-ventura-benfica-vai-aumentar-clausula-de-joao-felix-para-150-milhoes,
https://www.cmjornal.pt/multimedia/videos/detalhe/andre-ventura-com-90-de-certezas-sobre-a-retirada-de-jonas,1970-08-22 16:30:13.041758,200,1,andre ventura com 90 de certezas sobre a retirada de,cmjornal.pt/,https://arquivo.pt/wayback/19700822163013/https://www.cmjornal.pt/multimedia/videos/detalhe/andre-ventura-com-90-de-certezas-sobre-a-retirada-de-jonas,
https://www.cmjornal.pt/multimedia/videos/detalhe/andre-ventura-e-anibal-pinto-de-acordo-num-mesmo-assunto,1970-08-22 16:37:10.010244,200,1,andre ventura e anibal pinto de acordo num mesmo,cmjornal.pt/,https://arquivo.pt/wayback/19700822163710/https://www.cmjornal.pt/multimedia/videos/detalhe/andre-ventura-e-anibal-pinto-de-acordo-num-mesmo-assunto,
https://www.cmjornal.pt/multimedia/videos/detalhe/andre-ventura-e-anibal-pinto-desentendem-se-por-causa-da-aguia-do-benfica?ref=Contacte-nos_BlocoTopoPagina&act=0&est=Aberto,1970-08-22 16:22:02.205531,200,1,andre ventura e anibal pinto desentendem se por causa da aguia do benfica?ref = Contacte,cmjornal.pt/,https://arquivo.pt/wayback/19700822162202/https://www.cmjornal.pt/multimedia/videos/detalhe/andre-ventura-e-anibal-pinto-desentendem-se-por-causa-da-aguia-do-benfica?ref=Contacte-nos_BlocoTopoPagina&act=0&est=Aberto,
